ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
9019	MPZL1	1.9359	0.0015
60493	FASTKD5	2.0473	0.0059
79921	TCEAL4	1.6262	0.0059
8520	HAT1	1.4996	0.0064
55129	ANO10	2.5795	0.0075
55256	ADI1	1.3772	0.0076
10969	EBNA1BP2	1.5825	0.0083
7750	ZMYM2	1.6859	0.0094
23212	RRS1	1.3059	0.0101
10329	TMEM5	2.2911	0.0112
55148	UBR7	1.8184	0.0113
57019	CIAPIN1	1.9117	0.0117
4893	NRAS	2.0197	0.0123
5019	OXCT1	1.6433	0.0126
30	ACAA1	1.8186	0.0126
10606	PAICS	1.5423	0.0126
1429	CRYZ	1.4506	0.0146
8550	MAPKAPK5	1.8008	0.0146
29082	CHMP4A	1.2386	0.0148
10668	CGRRF1	1.3909	0.0157
10285	SMNDC1	1.1725	0.0158
8624	PSMG1	1.2911	0.0159
466	ATF1	1.1308	0.0172
23326	USP22	1.3051	0.0175
27109	ATP5S	1.1242	0.0175
2690	GHR	1.3824	0.0177
23636	NUP62	1.1784	0.0177
6990	DYNLT3	1.5403	0.0178
533	ATP6V0B	1.3864	0.0182
10190	TXNDC9	1.1268	0.0187
64746	ACBD3	1.3618	0.019
26054	SENP6	1.36	0.0195
5110	PCMT1	1.7884	0.0197
7866	IFRD2	1.6185	0.0199
55324	ABCF3	1.4581	0.02
11325	DDX42	1.3573	0.0204
7905	REEP5	1.1975	0.0209
58478	ENOPH1	1.1007	0.0212
11041	B4GAT1	1.094	0.022
3033	HADH	1.5343	0.0227
200081	TXLNA	1.2049	0.0232
54915	YTHDF1	1.178	0.0234
57147	SCYL3	1.092	0.0242
1398	CRK	1.1412	0.025
11004	KIF2C	1.2449	0.0254
65123	INTS3	1.0864	0.0255
90861	HN1L	1.6477	0.0256
10682	EBP	1.1243	0.0268
9467	SH3BP5	1.1104	0.0274
10051	SMC4	1.4405	0.0278
6774	STAT3	1.0286	0.0306
8202	NCOA3	1.7255	0.0314
5827	PXMP2	1.5079	0.0315
5154	PDGFA	0.9663	0.0316
